anno,attoid,cat,mese,metratura,posizione,prezzo,tipo,zonaOMI,garage,cantina
2021,2b31299f-15f8-410f-8c67-53484e21e92a,A02,7,174 mq,"9.2113519, 45.4709391",1140000,Residenziale singolo,C12,FALSE,FALSE
2021,659facc9-7214-43f1-a063-27d534b0c369,A03,8,103 mq,"9.2090188, 45.4710869",830000,Residenziale singolo,C12,FALSE,FALSE
2021,60e7574b-e371-4dd8-b0a8-a66e922bdead,A03,9,100 mq,"9.2114017, 45.4686693",590000,Residenziale singolo,C12,FALSE,['20 mq']
2021,3475ae8a-2d94-4408-a3c8-1a395202672d,A02,9,50 mq,"9.2099842, 45.4705116",432500,Residenziale singolo,C12,FALSE,FALSE
2021,7fc4defb-eaf5-4cb1-855c-c1255dbbc710,A04,9,45 mq,"9.20950873612880476203932352696503695601, 45.4710713903965637508004858745831320958",340000,Residenziale singolo,C12,FALSE,['20 mq']
2021,3cf5e1b8-2d7d-40bf-ac73-3d9918789a5e,A04,9,113 mq,"9.2113519, 45.4709391",765000,Residenziale singolo,C12,FALSE,FALSE
2021,b2e0c12c-1ee0-4271-9645-135881ea39f9,A02,11,47 mq,"9.2099297, 45.4712664",385000,Residenziale singolo,C12,FALSE,FALSE
2021,ee66593b-8025-4b54-96ad-4992aa070678,A02,12,61 mq,"9.2105116, 45.4689092",460000,Residenziale singolo,C12,FALSE,FALSE
2021,5fa9f39d-bf8a-4c48-a14a-337970038b7a,A04,1,2.5 vani,"9.2071379966570881351207338056603561948, 45.4721646195592197508739498472585931843",325000,Residenziale singolo,C12,FALSE,FALSE
2021,b358dfd0-e8a2-4ecc-9cff-d206358b6ce6,A03,2,2 vani,"9.20967940571837, 45.4734563544662",150000,Residenziale singolo,C12,FALSE,FALSE
2021,a5a8afe8-1d60-40e0-b980-02d9af82539e,A03,3,5 vani,"9.2094848, 45.4727058",437500,Residenziale singolo,C12,FALSE,FALSE
2021,8c13784d-23c8-46b6-8786-83b7dd5a43c7,A03,3,93 mq,"9.2114291, 45.4736054",300000,Residenziale singolo,C12,FALSE,FALSE
2021,fada258c-f0b2-4b07-9930-e62c55aa913a,A04,3,69 mq,"9.2128065, 45.4732101",425000,Residenziale singolo,C12,FALSE,FALSE
2021,76db1ed6-efde-4719-a9a3-7d905208f3e8,A04,4,47 mq,"9.2113066, 45.4728963",275000,Residenziale singolo,C12,FALSE,FALSE
2021,fc91e260-ecfb-4e9d-8e60-64eadbda0641,A04,5,80 mq,"9.2133616, 45.4731713",538000,Residenziale singolo,C12,FALSE,FALSE
2021,58cd8b99-e6a0-486c-a18c-61826099616d,A04,5,32 mq,"9.215169, 45.4732388",165000,Residenziale singolo,C12,FALSE,FALSE
2021,778d7a32-ccb9-4bf3-a44c-94f56121867e,A04,6,43 mq,"9.2084036, 45.4725829",110000,Residenziale singolo,C12,FALSE,FALSE
2021,f4d60957-e1ef-419b-8a93-db088749e709,A03,6,64 mq,"9.2104955, 45.473589",455000,Residenziale singolo,C12,FALSE,FALSE
2021,157168dc-7b56-45e1-b0f3-8ef1c4e593e1,A04,6,63 mq,"9.2133616, 45.4731713",395000,Residenziale singolo,C12,FALSE,['23 mq']
2021,eee6fef3-17f8-4bb5-b86a-27bd3bbdf830,A03,7,49 mq,"9.2071379966570881351207338056603561948, 45.4721646195592197508739498472585931843",260000,Residenziale singolo,C12,FALSE,FALSE
2021,82efbcd3-e898-40e3-8942-8f96bb7d1d17,A03,7,67 mq,"9.215095, 45.4732211",400000,Residenziale singolo,C12,FALSE,FALSE
2021,745466be-af05-4dd5-8e4b-a85ae5c3192c,A03,7,57 mq,"9.2090121, 45.4736539",397000,Residenziale singolo,C12,FALSE,FALSE
2021,a7eade40-3bbe-47d2-a341-d5366fd5fb1c,A03,9,47 mq,"9.2084036, 45.4725829",330000,Residenziale singolo,C12,FALSE,FALSE
2021,7e74b901-215c-495a-804b-9da22ec4e283,A04,9,73 mq,"9.2133616, 45.4731713",335000,Residenziale singolo,C12,FALSE,FALSE
2021,5b7e0d31-6bb0-4059-93fa-59052c2bc3b7,A04,9,41 mq,"9.2105662, 45.4729158",160000,Residenziale singolo,C12,FALSE,FALSE
2021,fa97af39-fbfc-46f2-be2b-76e8c5a78769,A02,10,34 mq,"9.2121147, 45.4734354",210000,Residenziale singolo,C12,FALSE,FALSE
2021,3ded4c7d-b92b-44c6-af01-91955542bf35,A04,10,42 mq,"9.2104955, 45.473589",315000,Residenziale singolo,C12,FALSE,FALSE
2021,1aa1e0ac-f8a4-4921-bd25-47a0d9da485d,A04,10,23 mq,"9.2090121, 45.4736539",87175,Residenziale singolo,C12,FALSE,FALSE
2021,a592c1fd-b6a6-47ef-aced-ee5da889ac56,A02,10,122 mq,"9.2068171, 45.4722106",760000,Residenziale singolo,C12,['13 mq'],FALSE
2021,60f4c6f2-d9de-49ba-997f-49a8c8d1b615,A02,10,57 mq,"9.209914, 45.4735236",202000,Residenziale singolo,C12,FALSE,FALSE
2021,33210276-ecbb-46f7-a977-36072a2906b8,A03,10,41 mq,"9.2120755, 45.4731222",300000,Residenziale singolo,C12,FALSE,FALSE
2021,dc46c894-2f05-4792-bec0-92a2a73c33b4,A03,10,102 mq,"9.2090121, 45.4736539",750000,Residenziale singolo,C12,FALSE,FALSE
2021,82cb709b-efac-46dc-85a7-c61a587e25fc,A04,11,62 mq,"9.2120755, 45.4731222",425000,Residenziale singolo,C12,FALSE,['11 mq']
2021,56d71f17-543b-4955-a6f3-5bb3044d1f49,A02,11,27 mq,"9.21572488362322068828416102328320427619, 45.4734411355512754002404805703077432128",200000,Residenziale singolo,C12,FALSE,FALSE
2021,786ada46-836d-4530-ad2e-cbd1b31cbcf6,A02,11,57 mq,"9.2094848, 45.4727058",405000,Residenziale singolo,C12,FALSE,['3 mq']
2021,d4e384e3-c219-4b33-855e-5eb448637bcd,A02,11,25 mq,"9.2133616, 45.4731713",210000,Residenziale singolo,C12,FALSE,FALSE
2021,3fd5ebac-901e-4203-9cb3-248323145250,A04,11,94 mq,"9.215095, 45.4732211",465000,Residenziale singolo,C12,FALSE,['9 mq']
2021,9d8b5343-5df3-4448-ae50-33293b1d4c63,A02,12,126 mq,"9.2071379966570881351207338056603561948, 45.4721646195592197508739498472585931843",650000,Residenziale singolo,C12,FALSE,['4 mq']
2021,8c3b54e5-6f8d-43e4-8b42-2c9462d2e66e,A03,12,120 mq,"9.2133616, 45.4731713",700000,Residenziale singolo,C12,FALSE,FALSE
2021,09c99df4-79db-41f9-a64d-69ca660911c3,A02,12,57 mq,"9.2120755, 45.4731222",370000,Residenziale singolo,C12,FALSE,FALSE
2021,40c92095-3b7d-4ecc-b1c6-368520e1370b,A04,12,71 mq,"9.2133616, 45.4731713",207133,Residenziale singolo,C12,FALSE,FALSE
2021,1be602a0-2041-407c-b458-a73400326f78,A04,12,78 mq,"9.2113066, 45.4728963",445000,Residenziale singolo,C12,FALSE,['15 mq']
2021,98c839fa-3c39-445c-bda6-140aaddb8e2e,A02,12,57 mq,"9.2133616, 45.4731713",255000,Residenziale singolo,C12,FALSE,['4 mq']
2021,5e1ff325-edc8-47df-a7f1-9c007a090246,A02,12,37 mq,"9.2156904, 45.4733916",165000,Residenziale singolo,C12,FALSE,['3 mq']
2021,f4d76d0f-2256-491b-8dc2-8236f4ce9b44,A02,12,55 mq,"9.2133616, 45.4731713",365000,Residenziale singolo,C12,FALSE,['3 mq']
2021,ecbcc2e1-7c44-4c0b-b137-ff863dbbe4fc,A02,12,159 mq,"9.2071379966570881351207338056603561948, 45.4721646195592197508739498472585931843",1085000,Residenziale singolo,C12,FALSE,['4 mq']
2021,24643278-9e1a-47c8-9b2b-8c73cd3491ca,A04,2,3 vani,"9.18218827171341, 45.4832764849591",300000,Residenziale singolo,C12,FALSE,FALSE
2021,44e9094a-a2af-4666-9660-eb00b5d8f6b9,A04,3,47 mq,"9.1823606, 45.4822342",370000,Residenziale singolo,C12,FALSE,FALSE
2021,3aa2dfb0-0197-4c21-9b72-8f4b4a007840,A02,4,11.5 vani,"9.1824425, 45.4835578",1300000,Residenziale singolo,C12,FALSE,FALSE
2021,928a77db-21b3-4c95-9a0c-999319063954,A02,5,72 mq,"9.18270275411806, 45.4823738958368",310000,Residenziale singolo,C12,FALSE,FALSE
2021,de163213-6e85-4bce-9c12-1e10a30abfbb,A04,5,88 mq,"9.182386, 45.4828154",443000,Residenziale singolo,C12,FALSE,FALSE
2021,8cfc0b05-b0e1-410a-9923-6a49f3fc564e,A04,5,42 mq,"9.18280477905788, 45.4823567647831",50000,Residenziale singolo,C12,FALSE,FALSE
2021,cd110f58-79b2-44c2-a715-90c07b7bb4a9,A05,6,30 mq,"9.1820684, 45.4832506",120000,Residenziale singolo,C12,FALSE,FALSE
2021,605c9ade-cff4-4773-be80-f49dcd943162,A04,7,43 mq,"9.182408, 45.482404",270000,Residenziale singolo,C12,FALSE,FALSE
2021,a61a2cae-4a45-4635-bd7f-39119416ee7a,A05,7,59 mq,"9.1820684, 45.4832506",380000,Residenziale singolo,C12,FALSE,FALSE
2021,5647c753-c896-4734-a347-0957012156b4,A04,9,57 mq,"9.1824213, 45.483773",385000,Residenziale singolo,C12,FALSE,FALSE
2021,ce020f9c-7aa5-4d39-aa57-640db40cad98,A05,9,30 mq,"9.1823825, 45.4825604",245000,Residenziale singolo,C12,FALSE,FALSE
2021,2a591740-9bea-4616-8741-bb40492d629e,A04,10,54 mq,"9.182408, 45.482404",305000,Residenziale singolo,C12,FALSE,FALSE
2021,3ea2a8e7-77d0-4085-8040-619dd38332a8,A03,10,49 mq,"9.1820684, 45.4832506",70000,Residenziale singolo,C12,FALSE,FALSE
2021,4ce07204-09ae-4625-bbaa-ee183fd96514,A04,11,39 mq,"9.1823606, 45.4822342",255000,Residenziale singolo,C12,FALSE,FALSE
2021,a1b34b26-2068-4974-91d5-a9e760f6dcbc,A03,11,41 mq,"9.1820684, 45.4832506",300000,Residenziale singolo,C12,FALSE,FALSE
2021,7750342c-5e18-4d0e-9655-d93704f15095,A02,1,10 vani,"9.1829178, 45.4828422",1761835,Residenziale singolo,C12,['11 mq'],['10 mq']
2021,cfe877d5-b1be-4dc8-a73c-40e7b796f43a,A04,2,2.5 vani,"9.1829178, 45.4828422",328000,Residenziale singolo,C12,FALSE,FALSE
2021,9b2a8779-6663-4adc-a2e2-95dde4d20979,A05,3,55 mq,"9.1832235056839596583047965241383556476, 45.4822746858776716329252662138621475129",195000,Residenziale singolo,C12,FALSE,FALSE
2021,468cd972-7d43-4257-9741-11a358d18d6a,A02,4,59 mq,"9.1832235056839596583047965241383556476, 45.4822746858776716329252662138621475129",527981,Residenziale singolo,C12,['15 mq'],['5 mq']
2021,a1186794-7ae2-4562-9b9e-1bf7b8e35d58,A02,4,88 mq,"9.1829178, 45.4828422",722863,Residenziale singolo,C12,FALSE,['5 mq']
2021,e895d84e-cd62-4f40-a145-53e2ed82f29a,A02,4,68 mq,"9.1829178, 45.4828422",515000,Residenziale singolo,C12,['20 mq'],['5 mq']
2021,3aa0fe55-7a24-47ce-8087-5a768253557e,A02,5,94 mq,"9.18292031333558449401424559973300814479, 45.4828430467861217356451814473693563852",646054,Residenziale singolo,C12,['15 mq'],['7 mq']
2021,3d37bd3f-686e-4c55-b350-4cd361a534ba,A02,5,58 mq,"9.1826757, 45.4833607",500000,Residenziale singolo,C12,['19 mq'],['5 mq']
2021,4a03516d-551c-4307-ab8e-474efe6e40d0,A03,7,47 mq,"9.18292031333558449401424559973300814479, 45.4828430467861217356451814473693563852",270000,Residenziale singolo,C12,FALSE,FALSE
2021,31561724-af4e-48f8-b82f-487470dbdf31,A02,9,125 mq,"9.1829178, 45.4828422",1384081,Residenziale singolo,C12,['15 mq'],['6 mq']
2021,435faa5a-d1f6-47fe-9450-307c608a0c56,A02,12,104 mq,"9.1829178, 45.4828422",938027,Residenziale singolo,C12,FALSE,['3 mq']
2021,7f6e3390-d47c-4319-8d57-8b59f9e85d09,A02,12,149 mq,"9.1829178, 45.4828422",1600000,Residenziale singolo,C12,['20 mq'],['5 mq']
2021,25026cc0-6d52-409e-9e09-55daa1c2ffaf,A04,4,58 mq,"9.1871572, 45.4822037",430000,Residenziale singolo,C12,FALSE,FALSE
2021,110850d5-4736-4841-ba3e-c3da49353072,A04,5,1.5 vani,"9.18653059851864014719195375226776522825, 45.4815188702624881104583680518124062668",290000,Residenziale singolo,C12,FALSE,FALSE
2021,6d37c5d2-850c-4c52-85de-9df5fd2bd12d,A04,7,52 mq,"9.1862909, 45.481329",360000,Residenziale singolo,C12,FALSE,FALSE
2021,e7941c06-5dd6-4ae9-89b2-441c94893ef5,A03,9,182 mq,"9.1862909, 45.481329",1850000,Residenziale singolo,C12,FALSE,FALSE
2021,40be4684-b19e-4b09-a12f-47808ebc269a,A04,12,46 mq,"9.1865192, 45.4817972",256100,Residenziale singolo,C12,FALSE,FALSE
2021,c7d9872d-d246-4718-adad-5ae71eced268,A04,2,2.5 vani,"9.18832111476335312747322546515494028498, 45.4870032286041943196445382114829873105",220000,Residenziale singolo,C12,FALSE,FALSE
2021,76c0a008-57e8-4e28-b928-fb894fd3c8c2,A04,2,2.5 vani,"9.18799053339317621798223667827792068595, 45.4866297971483129032930521041554449543",275000,Residenziale singolo,C12,FALSE,FALSE
2021,ecf01a06-00e1-4ff2-a0e9-680f26f2ff70,A04,2,1.5 vani,"9.1888768, 45.4865003",130000,Residenziale singolo,C12,FALSE,FALSE
2021,49e83fb5-5853-46da-ad0b-b32c36a0257a,A04,3,92 mq,"9.1883505, 45.4864681",395000,Residenziale singolo,C12,FALSE,FALSE
2021,c2cf8866-2bd3-4bc6-b5c9-f81e78e134c7,A04,4,21 mq,"9.1888768, 45.4865003",120000,Residenziale singolo,C12,FALSE,FALSE
2021,ddd7ecad-69ef-4f86-918d-50b110d325df,A04,4,112 mq,"9.1883505, 45.4864681",580000,Residenziale singolo,C12,FALSE,FALSE
2021,7d26d799-3dca-4896-a6d9-b7310c500c4f,A03,5,150 mq,"9.18801075375825062989784228811748143546, 45.4896715566568310849958073215235590378",785000,Residenziale singolo,C12,FALSE,FALSE
2021,2867eff8-b9f9-4a9e-9ef1-034c1c28a5fb,A04,6,47 mq,"9.18838697584349, 45.4866753428532",215000,Residenziale singolo,C12,FALSE,FALSE
2021,33393e9d-7fd6-42af-8001-c34aa1cb1b92,A04,6,55 mq,"9.1879701, 45.4896582",285000,Residenziale singolo,C12,FALSE,FALSE
2021,135f8c65-0004-4156-9bb0-a0ff72d7512c,A04,6,21 mq,"9.1888768, 45.4865003",150000,Residenziale singolo,C12,FALSE,FALSE
2021,0b3b45e8-c0c4-47c0-a9d0-0dc17fafe9e4,A03,9,79 mq,"9.1885026, 45.4883868",400000,Residenziale singolo,C12,FALSE,['12 mq']
2021,678101e7-8c5f-4a87-9883-905cc7539867,A04,9,47 mq,"9.1883358, 45.487857",275000,Residenziale singolo,C12,FALSE,FALSE
2021,20f294d6-e1c1-4626-8792-c40f5a3e8855,A03,9,67 mq,"9.18830837504802117977174192298524761856, 45.487208705929495456344341133384770915",360000,Residenziale singolo,C12,FALSE,FALSE
2021,6cb9643c-7b41-42d0-aea4-c83c9f1c8365,A03,10,75 mq,"9.1883645, 45.4870091",435000,Residenziale singolo,C12,FALSE,FALSE
2021,6899f7fc-be5c-4158-a15d-7d294216b2b0,A03,10,69 mq,"9.1883022, 45.4868282",15487,Residenziale singolo,C12,['12 mq'],FALSE
2021,cb153a72-e23e-4355-9fe7-194db9b10b75,A04,10,50 mq,"9.18801075375824894609733108230487690141, 45.489671556656879628347719358452251522",265000,Residenziale singolo,C12,FALSE,FALSE
2021,fe8122a5-fe67-4888-a961-3e810d07c9ed,A04,11,111 mq,"9.1884205, 45.4866526",737850,Residenziale singolo,C12,FALSE,FALSE
2021,16eb6ff3-0830-4a77-a364-be89b4898822,A03,12,23 mq,"9.1885026, 45.4883868",140000,Residenziale singolo,C12,FALSE,FALSE
2021,1189f172-1eb8-4670-8157-f461a64ca8d7,A03,2,6 vani,"9.1887228, 45.4897111",450000,Residenziale singolo,C12,FALSE,['9 mq']
2021,d815a48a-3305-4455-ab79-df458d8187bd,A03,7,73 mq,"9.18847044320464282720990590440669150047, 45.490231617412778416769991496802153545",435000,Residenziale singolo,C12,FALSE,FALSE
2021,b5e81635-b418-4b73-ae3a-64b6ad563ea5,A04,7,66 mq,"9.1886983, 45.4885842",335000,Residenziale singolo,C12,FALSE,FALSE
2021,88ca6835-5acc-4464-8511-48ce7f4effc5,A02,7,116 mq,"9.1887228, 45.4897111",653000,Residenziale singolo,C12,FALSE,['9 mq']
2021,953c584e-5c8a-46d2-b748-f0186d868596,A03,9,37 mq,"9.1886216, 45.4898618",95000,Residenziale singolo,C12,FALSE,FALSE
2021,60d12d9f-ccec-49f9-8726-e90ede80130d,A02,9,143 mq,"9.1886705, 45.489108",850000,Residenziale singolo,C12,FALSE,FALSE
2021,f0dfab27-37b3-46b6-977e-241680c7dd7d,A04,11,58 mq,"9.1886705, 45.489108",335000,Residenziale singolo,C12,FALSE,FALSE
2021,24ce4292-38ee-4fb3-9739-8f6924898bc3,A04,11,30 mq,"9.1886705, 45.489108",245000,Residenziale singolo,C12,FALSE,FALSE
2021,bea9d211-107d-45eb-b836-907d64be9892,A03,12,63 mq,"9.18847044320464282720990590440669150047, 45.490231617412778416769991496802153545",370000,Residenziale singolo,C12,FALSE,FALSE
2021,28d4d5c6-66d4-4c03-8a83-ff7ef2dd07d6,A04,1,2.5 vani,"9.19040531986978294325301257635763179104, 45.488392398887027076377136061745706056",345000,Residenziale singolo,C12,FALSE,['7 mq']
2021,6d4d9395-b9cb-4bac-9666-e944a54f04af,A04,3,3 vani,"9.19040531986979129782311543859388784571, 45.4883923988869982180988961807770748216",38068,Residenziale singolo,C12,FALSE,FALSE
2021,edba2a49-4722-4cf4-a193-1e282befee80,A04,3,55 mq,"9.1908426, 45.4877811",365000,Residenziale singolo,C12,FALSE,FALSE
2021,874eecd0-45c3-42c0-8cde-0e8090cc76d0,A03,3,89 mq,"9.1900506, 45.4880449",450000,Residenziale singolo,C12,FALSE,FALSE
2021,0b4838ff-5a50-4b75-a68b-167a9480ce51,A02,4,48 mq,"9.19066057415847887521826940250690854761, 45.4887231158167739652649553691434757661",312000,Residenziale singolo,C12,FALSE,FALSE
2021,d1d17b7a-a416-4f25-b9f3-9ae2c697d1f5,A04,7,54 mq,"9.1908426, 45.4877811",262000,Residenziale singolo,C12,FALSE,['4 mq']
2021,f46dfc6f-2337-4d59-b395-079fce39dbb0,A03,7,80 mq,"9.1907327, 45.4867847",350000,Residenziale singolo,C12,FALSE,['4 mq']
2021,8122a2a8-9da0-4429-bd6c-6824a4673ec5,A03,9,109 mq,"9.19040531986978294325301257635763179104, 45.488392398887027076377136061745706056",495000,Residenziale singolo,C12,FALSE,FALSE
2021,1402d7a0-3298-4040-aa17-880520be9241,A03,10,50 mq,"9.1903636, 45.4883891",350000,Residenziale singolo,C12,FALSE,FALSE
2021,32157636-c49c-45f5-821a-ec59215e6581,A03,10,98 mq,"9.19116801267032, 45.4870032059957",480000,Residenziale singolo,C12,FALSE,FALSE
2021,42c0944c-5bae-4401-aefe-b444b6118ed7,A04,10,56 mq,"9.1907097, 45.4879273",299100,Residenziale singolo,C12,FALSE,FALSE
2021,833cbf1e-f6a5-4f53-b99e-a1f39f9adf5b,A04,10,71 mq,"9.1902599, 45.487217",415000,Residenziale singolo,C12,FALSE,FALSE
2021,b162141a-9fc3-41bd-8430-12507cbfd365,A04,11,68 mq,"9.1900506, 45.4880449",395000,Residenziale singolo,C12,FALSE,FALSE
2021,b4096c6d-fb01-405c-9004-135e71a7c70f,A03,1,4.5 vani,"9.1921643, 45.4869334",62819,Residenziale singolo,C12,FALSE,['7 mq']
2021,4531fe38-b047-4c49-8b3e-b53fa19e8005,A03,2,3 vani,"9.1927150862827583643003709100953262164, 45.4872629809369515960630406238492664079",283000,Residenziale singolo,C12,FALSE,['5 mq']
2021,abbb5940-9e88-4139-a14b-28c70b2d0cd0,A03,4,36 mq,"9.1921643, 45.4869334",245000,Residenziale singolo,C12,FALSE,['5 mq']
2021,ff3ee268-3808-4a7d-9971-30bd5e020e23,A04,5,24 mq,"9.1927154, 45.4872602",118500,Residenziale singolo,C12,FALSE,FALSE
2021,59ea0b09-0eae-49a8-8905-17e6ab2fe6c3,A04,10,52 mq,"9.1927154, 45.4872602",330000,Residenziale singolo,C12,FALSE,['4 mq']
2021,32bfc9fb-b5d6-4aa0-b7ad-eb944825f765,A02,12,100 mq,"9.19213528509613074408938509528367342126, 45.486893574808491287932951460245835778",650000,Residenziale singolo,C12,['18 mq'],['2 mq']
2021,082205ba-0af3-45cf-ad2e-7a78fd8facd6,A03,2,4.5 vani,"9.1978785, 45.485559",570000,Residenziale singolo,C12,FALSE,FALSE
2021,464ffe18-f2d1-4663-8da4-c595d6c6c8f8,A03,9,77 mq,"9.1978785, 45.485559",500000,Residenziale singolo,C12,FALSE,FALSE
2021,b563000b-0477-4b6f-a104-f032f764924d,A03,11,53 mq,"9.1978785, 45.485559",350000,Residenziale singolo,C12,FALSE,FALSE
2021,f1fc4167-39cb-486d-ac00-dc252099df95,A03,11,41 mq,"9.1978785, 45.485559",200,Residenziale singolo,C12,FALSE,FALSE
2021,3ad36a55-7900-4164-9266-3735e38e3384,A03,11,39 mq,"9.19785464430722808560159679902508277394, 45.485598200216316912204893480672272364",250000,Residenziale singolo,C12,FALSE,FALSE
2021,a7f32dab-0fd8-48cb-8836-6f1c5a870ca7,A03,12,39 mq,"9.1978785, 45.485559",240000,Residenziale singolo,C12,FALSE,FALSE
2021,0cd815be-d7c2-425c-ba3e-f00e5c1d22ad,A03,12,37 mq,"9.1978785, 45.485559",315000,Residenziale singolo,C12,FALSE,FALSE
2021,4cb3b836-fcfb-4791-87ff-d21f4ef6f978,A02,1,3.5 vani,"9.1968896, 45.4837003",580000,Residenziale singolo,C12,FALSE,['11 mq']
2021,e78bb2ad-4ee0-449d-bedb-a88f87ea1ecc,A02,1,3.5 vani,"9.1968896, 45.4837003",480000,Residenziale singolo,C12,['14 mq'],['6 mq']
2021,fb7f8922-6d0e-4fa9-918d-a330c1a23ce1,A02,1,5.5 vani,"9.1980273, 45.4836569",1275795,Residenziale singolo,C12,['27 mq'],['6 mq']
2021,9632f936-8caf-4f44-a2ae-2f3d3e98503f,A02,1,4.5 vani,"9.19884, 45.4857486",770000,Residenziale singolo,C12,['14 mq'],['5 mq']
2021,c95b3b2f-58d8-4eda-a369-2816904c5a74,A04,3,2.5 vani,"9.1978178, 45.483065",235000,Residenziale singolo,C12,FALSE,FALSE
2021,19cfd992-f099-404e-b4ad-c5ec5ccdf857,A03,3,61 mq,"9.19688551307064235930601430951937855002, 45.4836965708313425722904794515673686918",270000,Residenziale singolo,C12,FALSE,FALSE
2021,2d687d68-b130-43ad-a09d-8d3f349d922c,A02,4,140 mq,"9.1968896, 45.4837003",1500000,Residenziale singolo,C12,FALSE,['7 mq']
2021,bbb77e04-f0dd-42a0-a39e-78a2adb964b1,A02,5,70 mq,"9.19786427268909414216176941900649164677, 45.4835844691517365255792643629108711658",840000,Residenziale singolo,C12,['15 mq'],['10 mq']
2021,e128358b-af85-4119-ac9d-b9998e0842d7,A02,5,87 mq,"9.1985691, 45.4850363",1200000,Residenziale singolo,C12,['29 mq'],['7 mq']
2021,2e5a7722-e947-408a-87e6-76fd31452ca3,A03,6,59 mq,"9.1968896, 45.4837003",390000,Residenziale singolo,C12,FALSE,['6 mq']
2021,87cc937b-60aa-4c2d-aec7-4ee1b8683b74,A02,7,34 mq,"9.19688551307064235930601430951937855002, 45.4836965708313425722904794515673686918",270000,Residenziale singolo,C12,FALSE,FALSE
2021,a651c3e2-4aa0-4d07-a3bf-b03f306d9242,A02,8,172 mq,"9.1968896, 45.4837003",1070000,Residenziale singolo,C12,FALSE,FALSE
2021,92177ac7-00fb-4020-8ac8-d271b6809641,A02,8,178 mq,"9.1968896, 45.4837003",1100000,Residenziale singolo,C12,['14 mq'],FALSE
2021,a067e5b1-f85d-4e69-9bcc-ed76686a27d8,A03,8,82 mq,"9.1980273, 45.4836569",305000,Residenziale singolo,C12,FALSE,FALSE
2021,5694e402-b930-46e6-9e28-10b6c4778e06,A03,9,54 mq,"9.1968896, 45.4837003",305000,Residenziale singolo,C12,FALSE,FALSE
2021,471d0b3a-d3d8-42d2-8d32-69493663aba1,A02,9,71 mq,"9.1975078, 45.4833612",1010000,Residenziale singolo,C12,FALSE,['9 mq']
2021,bb639fb9-dd0a-41e7-8980-9329d3b7debc,A03,9,139 mq,"9.1980522, 45.4840317",770000,Residenziale singolo,C12,FALSE,FALSE
2021,3da07f10-0309-42ea-9e06-bb25258965c9,A02,9,149 mq,"9.1978178, 45.483065",1100000,Residenziale singolo,C12,FALSE,FALSE
2021,96f1a9e5-c938-4732-8ef3-9ca892d50808,A03,10,77 mq,"9.1982247, 45.4840174",460000,Residenziale singolo,C12,FALSE,FALSE
2021,cc0a219c-5ce8-426a-9cd8-21b77e8ed7ee,A03,11,46 mq,"9.19707636114059, 45.4824896637199",280000,Residenziale singolo,C12,FALSE,FALSE
2021,07f3e91a-1e75-4ac7-b20b-bd8e2e1aa755,A03,12,59 mq,"9.1980273, 45.4836569",305000,Residenziale singolo,C12,FALSE,['4 mq']
2021,f6a28001-02ef-44f2-80fe-2332b8e960a5,A04,12,52 mq,"9.1978178, 45.483065",280000,Residenziale singolo,C12,FALSE,['5 mq']
2021,3238cf48-86bc-4917-adda-de9aabc65774,A02,2,2 vani,"9.2050386, 45.4829766",250000,Residenziale singolo,C12,FALSE,FALSE
2021,a379df5e-fd6f-46fd-9c20-d116d7c0970e,A02,4,37 mq,"9.2050386, 45.4829766",230000,Residenziale singolo,C12,FALSE,FALSE
2021,05bba366-275b-4520-9442-ff4a0ecb3b23,A02,6,63 mq,"9.2050386, 45.4829766",280000,Residenziale singolo,C12,FALSE,FALSE
2021,9f02889f-7b84-4c4e-be75-a8bd9a7941b5,A02,7,55 mq,"9.20506290821299897758325717709608812728, 45.4829793094010706014132067615362367563",375000,Residenziale singolo,C12,FALSE,FALSE
2021,4a1cea9c-75e4-4daa-bd13-7beea3ec65f2,A02,10,71 mq,"9.2050386, 45.4829766",350000,Residenziale singolo,C12,FALSE,FALSE
2021,a9d572ee-2ca6-4802-99e5-522524df5118,A04,1,2 vani,"9.2125846, 45.4800864",170000,Residenziale singolo,C12,FALSE,FALSE
2021,49d89b8a-9fc1-4ec2-aa5c-c8fddff31ef2,A03,3,1.5 vani,"9.21594307682636, 45.4794364121885",299000,Residenziale singolo,C12,FALSE,FALSE
2021,d0a17247-15da-4465-bc77-48ce22bffd45,A02,3,36 mq,"9.21594307682636, 45.4794364121885",280000,Residenziale singolo,C12,FALSE,FALSE
2021,0a8e88d4-eeb0-4318-8368-0c14639d7d4c,A03,4,36 mq,"9.2131943, 45.480545",263000,Residenziale singolo,C12,FALSE,FALSE
2021,9bbfcb7e-d29d-484d-bb79-97935ee51219,A03,4,35 mq,"9.2154119, 45.4796834",200450,Residenziale singolo,C12,FALSE,FALSE
2021,519fef51-185f-4e60-9b16-0a7542f3baa0,A03,4,37 mq,"9.2159207, 45.4794201",249218,Residenziale singolo,C12,FALSE,FALSE
2021,9d4ae8d6-346a-4ad4-82e7-91948bb81254,A03,7,41 mq,"9.21594307682636, 45.4794364121885",242000,Residenziale singolo,C12,FALSE,FALSE
